route_id,stop_id,hour,day_of_week,traffic_level,rainfall_level,incident_flag,passenger_density_score,scheduled_travel_minutes,delay_minutes
MKT_01,TJ_CAWANG,19,3,3,3,0,0.44130079564537744,19.0,5.542
MKT_01,TJ_BLOK_M,12,6,2,1,0,0.028626260470268648,14.0,4.411
MKT_01,TJ_DUKUH_ATAS,17,1,2,1,0,0.36591380446743454,15.0,5.564
MKT_01,TJ_DUKUH_ATAS,10,0,2,3,0,0.8836778310293283,8.0,6.29
MKT_01,TJ_BLOK_M,20,3,1,1,0,0.5931936494895046,20.0,3.983
TJ_02,TJ_BLOK_M,8,0,2,3,0,0.2432901622788232,12.0,6.734
TJ_01,TJ_DUKUH_ATAS,6,4,1,0,0,0.42571793338880864,18.0,2.024
TJ_02,TJ_DUKUH_ATAS,17,1,3,0,0,0.11031722058733359,14.0,4.147
TJ_02,TJ_TANAH_ABANG,6,1,2,2,0,0.5601395140770892,16.0,4.712
MKT_01,TJ_TANAH_ABANG,7,4,2,1,0,0.7377597978477037,18.0,7.562
MKT_01,TJ_LEBAK_BULUS,19,3,3,1,0,0.525230019999614,14.0,6.888
MKT_01,TJ_CAWANG,21,4,2,3,0,0.8208264111932795,20.0,5.564
MKT_01,TJ_CAWANG,18,5,1,1,0,0.5694847104621653,7.0,3.634
MKT_01,TJ_LEBAK_BULUS,12,1,2,2,1,0.15860363830295157,7.0,8.184
TJ_02,TJ_DUKUH_ATAS,18,2,3,1,1,0.290025748885706,13.0,8.074
TJ_01,TJ_LEBAK_BULUS,15,2,0,0,1,0.481254308923725,8.0,5.657
TJ_02,TJ_DUKUH_ATAS,20,1,1,0,0,0.7658782479777066,9.0,1.946
TJ_02,TJ_BLOK_M,6,4,1,0,0,0.36812702636412614,23.0,3.89
TJ_01,TJ_BLOK_M,8,4,0,0,0,0.6167215109272888,11.0,4.138
TJ_02,TJ_LEBAK_BULUS,11,5,2,2,0,0.3954739340405344,15.0,5.274
TJ_01,TJ_LEBAK_BULUS,21,0,1,1,0,0.09000505115072334,18.0,2.709
TJ_02,TJ_DUKUH_ATAS,6,3,2,2,0,0.4418352082856441,9.0,4.597
TJ_02,TJ_BLOK_M,11,3,2,0,0,0.2806662605200781,21.0,1.991
TJ_02,TJ_DUKUH_ATAS,9,6,4,2,0,0.4947291532094202,6.0,5.282
TJ_01,TJ_DUKUH_ATAS,14,1,2,0,0,0.4500121239801668,22.0,1.574
MKT_01,TJ_CAWANG,5,2,3,0,0,0.405274094008618,16.0,3.198
TJ_01,TJ_TANAH_ABANG,14,4,3,1,0,0.17656866292148216,8.0,3.97
MKT_01,TJ_TANAH_ABANG,15,6,2,2,1,0.7065195151128729,20.0,8.403
MKT_01,TJ_TANAH_ABANG,17,6,2,0,0,0.13686208116829524,9.0,2.352
TJ_01,TJ_TANAH_ABANG,20,6,2,3,1,0.11830220238629116,19.0,5.791
TJ_01,TJ_DUKUH_ATAS,20,6,0,2,0,0.5034202010958764,19.0,3.63
TJ_02,TJ_BLOK_M,20,0,1,3,0,0.3930319581681551,6.0,1.85
TJ_02,TJ_DUKUH_ATAS,9,5,3,1,0,0.8429073040691568,22.0,6.81
MKT_01,TJ_DUKUH_ATAS,15,4,3,0,0,0.4344532581392628,6.0,6.146
TJ_02,TJ_BLOK_M,22,3,1,3,0,0.743830835007767,22.0,4.015
MKT_01,TJ_CAWANG,18,1,1,1,0,0.6455775325587711,9.0,6.789
TJ_01,TJ_LEBAK_BULUS,21,6,1,0,1,0.3972200369102974,20.0,4.843
TJ_01,TJ_CAWANG,7,0,2,0,1,0.3012198728573858,22.0,6.502
MKT_01,TJ_LEBAK_BULUS,14,0,2,3,0,0.2638102299589693,12.0,6.343
MKT_01,TJ_CAWANG,22,1,2,2,0,0.5835864086588333,13.0,6.199
MKT_01,TJ_BLOK_M,16,5,3,3,0,0.5469144083121937,13.0,10.182
TJ_02,TJ_TANAH_ABANG,15,1,1,0,1,0.20737354274459194,16.0,3.872
TJ_02,TJ_LEBAK_BULUS,19,0,1,0,0,0.4057384097713943,18.0,2.847
MKT_01,TJ_LEBAK_BULUS,10,1,1,1,0,0.4511297492507113,17.0,3.695
TJ_02,TJ_TANAH_ABANG,7,4,2,1,0,0.5108396759661842,6.0,4.948
MKT_01,TJ_CAWANG,10,4,3,1,0,0.38447934719539195,7.0,5.828
MKT_01,TJ_CAWANG,21,0,2,0,0,0.4793257776825937,12.0,1.865
TJ_02,TJ_TANAH_ABANG,7,3,1,1,0,0.3571432609855061,14.0,3.621
MKT_01,TJ_LEBAK_BULUS,11,4,2,1,1,0.25042896709796314,16.0,6.141
TJ_02,TJ_TANAH_ABANG,8,1,2,1,0,0.8098379753877352,8.0,5.11
MKT_01,TJ_CAWANG,12,4,2,2,1,0.2974709535141641,13.0,8.848
MKT_01,TJ_CAWANG,21,0,0,3,0,0.24258402381816013,9.0,2.102
TJ_02,TJ_CAWANG,8,0,2,1,1,0.37929957498935296,14.0,6.673
MKT_01,TJ_BLOK_M,9,5,5,1,1,0.42409200967269084,9.0,12.45
TJ_02,TJ_CAWANG,19,0,1,1,0,0.3216273806986769,14.0,4.35
MKT_01,TJ_TANAH_ABANG,6,3,1,0,0,0.25010061271074946,11.0,4.394
TJ_02,TJ_LEBAK_BULUS,18,5,1,0,0,0.37215795696839726,19.0,2.805
TJ_02,TJ_CAWANG,17,5,3,1,0,0.2945442706630558,22.0,5.606
TJ_02,TJ_TANAH_ABANG,19,2,2,0,0,0.25776382943973636,14.0,4.08
TJ_01,TJ_BLOK_M,19,1,3,0,1,0.40524734819504155,18.0,9.292
MKT_01,TJ_LEBAK_BULUS,12,0,3,0,0,0.7772973563508142,9.0,4.028
MKT_01,TJ_CAWANG,15,2,0,0,0,0.4093909095544184,15.0,2.874
MKT_01,TJ_BLOK_M,19,4,3,0,0,0.364580990356785,14.0,4.348
MKT_01,TJ_CAWANG,12,0,2,0,0,0.3057161791690905,7.0,3.498
TJ_01,TJ_LEBAK_BULUS,13,3,2,0,0,0.45320498742436305,22.0,1.933
MKT_01,TJ_CAWANG,8,5,2,3,0,0.5247120444387741,17.0,7.611
TJ_02,TJ_LEBAK_BULUS,9,6,5,1,0,0.5014477825264678,12.0,7.514
MKT_01,TJ_DUKUH_ATAS,5,1,3,1,0,0.6355082158243217,19.0,4.444
TJ_02,TJ_CAWANG,21,4,3,2,0,0.2619623152999487,8.0,2.242
MKT_01,TJ_DUKUH_ATAS,5,6,2,0,0,0.3453030557956081,7.0,2.432
TJ_02,TJ_CAWANG,6,6,1,2,0,0.1698557476097147,11.0,2.801
TJ_02,TJ_CAWANG,9,3,3,1,0,0.4190593566078402,6.0,4.464
TJ_02,TJ_TANAH_ABANG,17,3,4,3,0,0.2844346450668547,10.0,7.876
TJ_01,TJ_CAWANG,11,5,0,0,0,0.10203649011532322,16.0,0.295
TJ_02,TJ_BLOK_M,21,4,2,0,0,0.8357496233463664,15.0,4.646
TJ_02,TJ_LEBAK_BULUS,13,3,4,0,0,0.2052158428593104,20.0,1.411
TJ_01,TJ_LEBAK_BULUS,6,6,1,0,0,0.07418555755063563,24.0,0.747
TJ_01,TJ_DUKUH_ATAS,17,1,2,1,1,0.2059941116586501,23.0,8.443
TJ_02,TJ_LEBAK_BULUS,17,6,2,2,0,0.21992926166761645,9.0,6.184
TJ_01,TJ_TANAH_ABANG,6,1,1,0,0,0.28036893964803794,12.0,2.805
TJ_02,TJ_TANAH_ABANG,16,4,3,2,0,0.10863583595999134,19.0,6.534
TJ_02,TJ_BLOK_M,7,1,2,1,0,0.22531927361424559,13.0,4.539
TJ_02,TJ_CAWANG,8,3,3,3,1,0.47415763304918107,17.0,11.491
TJ_01,TJ_DUKUH_ATAS,16,1,2,1,0,0.05538639842848863,16.0,3.977
TJ_01,TJ_CAWANG,18,6,1,1,1,0.2212300729578626,9.0,7.182
TJ_02,TJ_BLOK_M,9,4,3,0,0,0.7821232117004808,6.0,3.528
TJ_02,TJ_BLOK_M,15,0,2,1,0,0.18548910179301603,24.0,0.0
TJ_01,TJ_CAWANG,22,1,1,1,0,0.44280809122681003,18.0,1.137
TJ_02,TJ_CAWANG,12,5,4,2,0,0.4384050482088114,18.0,4.319
MKT_01,TJ_DUKUH_ATAS,16,1,1,0,0,0.4992446302427777,13.0,1.811
TJ_01,TJ_DUKUH_ATAS,11,3,0,0,0,0.34207207023728725,24.0,0.035
TJ_01,TJ_TANAH_ABANG,5,5,1,3,1,0.13521141109695511,17.0,6.241
TJ_01,TJ_CAWANG,15,1,1,0,0,0.4949919731014082,13.0,1.224
MKT_01,TJ_CAWANG,12,4,3,1,0,0.0773851073725656,12.0,2.884
TJ_02,TJ_BLOK_M,17,0,3,0,0,0.6406037171069666,20.0,3.696
TJ_02,TJ_BLOK_M,22,3,1,1,1,0.6573926755609781,24.0,4.254
TJ_02,TJ_LEBAK_BULUS,8,1,4,2,1,0.5340947281490513,14.0,9.452
TJ_01,TJ_CAWANG,5,6,2,2,0,0.4757978797282976,9.0,5.565
MKT_01,TJ_BLOK_M,17,6,2,1,1,0.12386752190840364,15.0,8.514
MKT_01,TJ_TANAH_ABANG,20,0,0,3,0,0.47767516076996,16.0,6.774
TJ_02,TJ_LEBAK_BULUS,7,5,2,1,0,0.483104827181987,6.0,5.751
MKT_01,TJ_DUKUH_ATAS,9,2,1,0,0,0.8118538487002349,11.0,5.089
MKT_01,TJ_LEBAK_BULUS,5,4,0,1,1,0.3737796442590527,15.0,7.666
MKT_01,TJ_LEBAK_BULUS,22,0,2,1,0,0.22710323739822869,14.0,6.171
TJ_02,TJ_DUKUH_ATAS,8,0,1,1,0,0.4795527681756082,9.0,4.753
TJ_01,TJ_TANAH_ABANG,7,6,3,0,0,0.5645558980595519,9.0,6.596
TJ_01,TJ_BLOK_M,6,3,0,0,0,0.463527963912524,19.0,2.371
MKT_01,TJ_LEBAK_BULUS,10,0,1,0,0,0.3204767631537556,16.0,0.901
TJ_02,TJ_CAWANG,15,0,3,1,0,0.32349586169056377,10.0,4.882
TJ_01,TJ_BLOK_M,22,6,2,0,0,0.6627801538614465,11.0,3.011
TJ_01,TJ_TANAH_ABANG,12,4,0,1,0,0.7665881977927308,12.0,3.629
TJ_01,TJ_CAWANG,15,3,3,0,0,0.3315794212570774,15.0,2.837
MKT_01,TJ_BLOK_M,20,2,2,0,0,0.386148178528751,12.0,3.914
TJ_01,TJ_LEBAK_BULUS,17,6,1,1,1,0.08452899929326016,12.0,5.773
TJ_01,TJ_LEBAK_BULUS,6,2,0,0,0,0.07758763631319171,23.0,0.0
TJ_02,TJ_DUKUH_ATAS,5,2,0,1,0,0.4805197099326442,15.0,2.859
MKT_01,TJ_CAWANG,15,0,2,0,0,0.2597576092205779,22.0,3.12
TJ_01,TJ_BLOK_M,5,0,0,0,0,0.23694844147810504,12.0,0.0
MKT_01,TJ_BLOK_M,16,1,2,1,0,0.2471056658377689,17.0,1.804
TJ_02,TJ_LEBAK_BULUS,8,0,3,0,0,0.47498018393560165,12.0,6.372
MKT_01,TJ_BLOK_M,13,6,1,0,0,0.08924965466817605,17.0,3.438
TJ_01,TJ_LEBAK_BULUS,9,5,2,1,0,0.5138706610048646,6.0,3.705
MKT_01,TJ_BLOK_M,6,1,0,2,1,0.5549571235576659,21.0,6.871
TJ_01,TJ_CAWANG,17,1,2,0,0,0.3937596901989007,24.0,3.292
TJ_01,TJ_DUKUH_ATAS,21,1,0,0,1,0.35203196609972154,24.0,3.543
TJ_02,TJ_CAWANG,22,5,1,1,0,0.2302664779071544,24.0,2.406
TJ_01,TJ_CAWANG,14,4,0,2,1,0.2936635558916622,7.0,6.618
MKT_01,TJ_BLOK_M,12,6,2,1,0,0.491137808276677,19.0,4.57
TJ_02,TJ_LEBAK_BULUS,19,2,4,1,0,0.11227270901544838,11.0,5.112
TJ_01,TJ_DUKUH_ATAS,8,2,3,1,0,0.25348230940575023,21.0,3.224
MKT_01,TJ_LEBAK_BULUS,8,4,2,3,0,0.5720260304352545,12.0,8.575
TJ_02,TJ_DUKUH_ATAS,21,5,1,0,0,0.18090260558634108,19.0,1.112
TJ_01,TJ_LEBAK_BULUS,17,0,2,0,1,0.567764045804414,16.0,6.967
MKT_01,TJ_LEBAK_BULUS,17,4,2,0,0,0.5773654739385129,9.0,3.431
MKT_01,TJ_LEBAK_BULUS,18,3,2,0,0,0.16403625185517617,16.0,4.48
MKT_01,TJ_CAWANG,16,6,3,1,0,0.4378791963430676,11.0,5.49
TJ_02,TJ_CAWANG,15,4,1,1,0,0.27480950972036644,16.0,1.042
TJ_01,TJ_BLOK_M,16,2,3,1,1,0.5207531709672162,8.0,7.502
TJ_01,TJ_LEBAK_BULUS,9,2,2,3,0,0.716407309724501,18.0,7.019
TJ_02,TJ_CAWANG,11,2,2,0,0,0.3294690962493342,8.0,3.543
MKT_01,TJ_CAWANG,21,4,1,0,0,0.24287521949600327,14.0,3.798
TJ_02,TJ_LEBAK_BULUS,10,2,1,0,0,0.37818883397060427,6.0,1.052
TJ_02,TJ_LEBAK_BULUS,22,5,3,0,0,0.6562630019368918,21.0,4.041
TJ_02,TJ_CAWANG,14,3,3,2,0,0.10662594392232477,22.0,2.035
TJ_01,TJ_CAWANG,19,1,1,3,0,0.4482550071935378,19.0,7.185
TJ_01,TJ_LEBAK_BULUS,7,5,2,1,0,0.640466056418384,18.0,3.232
TJ_02,TJ_TANAH_ABANG,13,2,3,0,0,0.20896965249879232,22.0,2.664
TJ_02,TJ_BLOK_M,22,6,0,0,0,0.13917309434266822,7.0,0.0
TJ_01,TJ_BLOK_M,13,3,2,1,0,0.33239659796471194,19.0,4.228
TJ_02,TJ_LEBAK_BULUS,6,3,1,2,0,0.02982919696306666,19.0,3.559
TJ_02,TJ_LEBAK_BULUS,20,1,2,1,0,0.47513001681409955,9.0,2.657
TJ_01,TJ_CAWANG,16,2,2,0,0,0.6662006647501407,10.0,5.4
MKT_01,TJ_TANAH_ABANG,17,2,3,1,0,0.5382009773934546,9.0,4.345
TJ_01,TJ_BLOK_M,17,4,2,0,0,0.19843631879320273,16.0,4.654
MKT_01,TJ_BLOK_M,12,3,3,3,1,0.1880536123491898,16.0,10.322
TJ_02,TJ_TANAH_ABANG,8,2,3,1,0,0.3178460478539084,12.0,3.245
TJ_02,TJ_BLOK_M,22,3,4,1,0,0.08212918846173185,20.0,4.663
MKT_01,TJ_BLOK_M,14,1,1,0,0,0.15667308291769422,9.0,3.877
MKT_01,TJ_DUKUH_ATAS,13,0,2,0,0,0.01791826735990737,18.0,1.126
MKT_01,TJ_LEBAK_BULUS,13,6,2,0,1,0.2132665195456513,17.0,6.118
TJ_01,TJ_DUKUH_ATAS,6,3,1,2,0,0.38436189018786093,17.0,3.489
MKT_01,TJ_LEBAK_BULUS,21,5,2,2,1,0.2923426081976766,8.0,8.446
TJ_01,TJ_TANAH_ABANG,17,2,3,1,0,0.48119779018671366,10.0,6.103
TJ_01,TJ_BLOK_M,17,0,3,2,0,0.37840232367150517,9.0,4.813
TJ_02,TJ_DUKUH_ATAS,12,1,2,0,1,0.25888028990706435,23.0,6.457
TJ_01,TJ_TANAH_ABANG,19,4,3,3,1,0.3135631603637619,24.0,9.894
MKT_01,TJ_BLOK_M,10,0,3,1,0,0.22524690091154564,14.0,5.682
TJ_02,TJ_BLOK_M,14,5,3,0,0,0.3065575474519774,20.0,1.019
MKT_01,TJ_LEBAK_BULUS,21,4,3,0,0,0.7210604217746509,14.0,4.391
TJ_01,TJ_LEBAK_BULUS,14,3,1,1,0,0.27908768707518417,16.0,2.093
TJ_02,TJ_TANAH_ABANG,22,0,2,3,1,0.22707631321842595,23.0,8.018
TJ_02,TJ_LEBAK_BULUS,15,2,2,1,1,0.3917678461257498,10.0,7.922
TJ_01,TJ_DUKUH_ATAS,19,4,3,1,0,0.4002414890908655,21.0,5.249
TJ_01,TJ_LEBAK_BULUS,9,1,2,0,0,0.8626065145697994,9.0,4.026
MKT_01,TJ_CAWANG,15,3,1,0,0,0.11465717312629042,22.0,0.696
TJ_02,TJ_BLOK_M,7,3,3,0,0,0.3626608615166885,17.0,3.274
TJ_01,TJ_DUKUH_ATAS,14,3,3,2,0,0.5162422298260972,23.0,4.926
TJ_02,TJ_LEBAK_BULUS,5,6,2,1,1,0.3081386127661181,10.0,8.53
TJ_01,TJ_BLOK_M,13,4,0,3,0,0.24464956309250807,17.0,1.911
TJ_02,TJ_BLOK_M,18,5,3,1,0,0.16264873811936903,11.0,5.427
MKT_01,TJ_CAWANG,7,5,2,0,0,0.6705549216122619,14.0,8.589
MKT_01,TJ_TANAH_ABANG,18,2,2,1,0,0.3625437559044914,11.0,6.395
TJ_02,TJ_DUKUH_ATAS,18,0,4,1,0,0.6898413266868568,11.0,5.823
TJ_02,TJ_BLOK_M,5,0,1,0,0,0.21843746700814956,21.0,1.724
TJ_01,TJ_TANAH_ABANG,7,0,3,0,0,0.5849409266574266,6.0,3.851
TJ_02,TJ_DUKUH_ATAS,7,5,2,1,0,0.4109296114901074,9.0,6.954
MKT_01,TJ_DUKUH_ATAS,14,3,2,1,0,0.18211163915039516,17.0,4.015
MKT_01,TJ_TANAH_ABANG,14,0,0,0,0,0.3639321028326556,24.0,1.656
MKT_01,TJ_BLOK_M,19,5,2,1,1,0.11613658446394363,11.0,9.664
TJ_02,TJ_BLOK_M,11,1,2,3,0,0.07850195673774807,16.0,3.823
TJ_02,TJ_TANAH_ABANG,18,0,3,0,0,0.226155109718722,16.0,3.869
MKT_01,TJ_DUKUH_ATAS,7,0,2,0,0,0.9194914724965086,12.0,7.571
MKT_01,TJ_CAWANG,15,2,2,0,0,0.31659829733855727,22.0,4.661
TJ_01,TJ_CAWANG,14,2,0,3,1,0.1312429899095842,10.0,5.284
TJ_02,TJ_TANAH_ABANG,16,0,3,1,0,0.04604745381568427,13.0,4.124
MKT_01,TJ_DUKUH_ATAS,10,2,2,0,0,0.2039841150241672,17.0,2.473
TJ_01,TJ_TANAH_ABANG,16,4,2,1,0,0.16096606125154328,12.0,3.682
MKT_01,TJ_BLOK_M,18,0,2,3,0,0.4924515406199692,8.0,8.605
MKT_01,TJ_LEBAK_BULUS,14,0,1,0,0,0.31266290941745184,12.0,3.854
TJ_02,TJ_CAWANG,14,5,3,1,1,0.13499549434445202,21.0,7.463
MKT_01,TJ_DUKUH_ATAS,13,0,1,1,1,0.1573042695397372,18.0,6.704
MKT_01,TJ_CAWANG,10,0,2,0,0,0.36918274380174915,6.0,4.336
TJ_02,TJ_CAWANG,16,6,1,0,0,0.059133751563409116,12.0,4.145
TJ_02,TJ_LEBAK_BULUS,18,6,1,0,0,0.37798044873730313,22.0,1.644
TJ_02,TJ_TANAH_ABANG,14,6,1,1,0,0.8330617574466499,11.0,3.444
MKT_01,TJ_TANAH_ABANG,12,1,1,3,0,0.7231887920887188,16.0,5.849
MKT_01,TJ_DUKUH_ATAS,6,1,2,0,0,0.4419013119250696,15.0,0.749
TJ_01,TJ_TANAH_ABANG,6,5,2,1,0,0.21672942700562997,19.0,1.273
TJ_01,TJ_CAWANG,16,4,3,0,0,0.18305449549290256,24.0,4.562
TJ_01,TJ_TANAH_ABANG,8,4,2,0,0,1.0,13.0,3.818
TJ_02,TJ_TANAH_ABANG,10,1,2,0,0,0.31240592200792655,20.0,1.981
TJ_02,TJ_DUKUH_ATAS,20,6,2,3,0,0.38646576623947554,18.0,2.993
MKT_01,TJ_LEBAK_BULUS,8,6,2,0,0,0.8356379856715301,24.0,6.729
TJ_01,TJ_BLOK_M,14,6,2,1,0,0.5278301122273924,24.0,3.682
TJ_01,TJ_LEBAK_BULUS,10,1,2,1,0,0.031016348972967574,14.0,1.601
TJ_02,TJ_BLOK_M,15,1,2,1,0,0.47368878696427047,10.0,4.22
TJ_02,TJ_LEBAK_BULUS,7,3,3,3,0,0.7216564611326468,24.0,7.929
TJ_02,TJ_LEBAK_BULUS,20,0,0,2,1,0.22335386403249063,11.0,6.135
MKT_01,TJ_BLOK_M,21,6,1,1,1,0.28984828046059513,21.0,6.008
TJ_01,TJ_CAWANG,12,0,1,0,1,0.23855543000756957,15.0,2.936
TJ_01,TJ_LEBAK_BULUS,16,4,4,2,0,0.6562799423324085,22.0,9.927
MKT_01,TJ_LEBAK_BULUS,13,4,2,0,0,0.13676205742410058,18.0,3.597
TJ_02,TJ_LEBAK_BULUS,18,0,3,1,0,0.39173262955627797,6.0,5.438
TJ_01,TJ_LEBAK_BULUS,7,5,1,2,0,0.4957542667742668,18.0,5.096
MKT_01,TJ_CAWANG,21,5,2,0,0,0.26061898725026716,9.0,2.11
MKT_01,TJ_CAWANG,17,0,3,0,0,0.3502711566814986,23.0,3.243
MKT_01,TJ_CAWANG,9,3,3,1,1,0.41300082978969876,7.0,8.408
MKT_01,TJ_CAWANG,9,1,5,0,0,0.2843832368661619,10.0,8.158
MKT_01,TJ_DUKUH_ATAS,14,3,0,0,0,0.5271519051812343,8.0,2.478
MKT_01,TJ_BLOK_M,12,4,2,1,0,0.340124492045457,22.0,4.831
MKT_01,TJ_BLOK_M,13,5,4,0,0,0.570812588298783,18.0,7.339
TJ_02,TJ_DUKUH_ATAS,11,2,2,2,0,0.08298918240423159,21.0,1.391
TJ_02,TJ_LEBAK_BULUS,13,4,1,0,0,0.33768447656691564,6.0,1.144
TJ_01,TJ_CAWANG,21,4,2,1,1,0.30616936017459284,12.0,6.643
TJ_02,TJ_BLOK_M,16,2,2,2,0,0.4722102500320918,13.0,6.78
MKT_01,TJ_LEBAK_BULUS,11,4,0,1,0,0.17218975929038935,11.0,2.507
MKT_01,TJ_LEBAK_BULUS,19,1,1,1,0,0.34250618764099805,23.0,4.675
TJ_01,TJ_BLOK_M,10,1,0,1,1,0.1116994332808731,11.0,3.689
TJ_02,TJ_LEBAK_BULUS,19,6,2,0,0,0.14192515540603934,21.0,6.497
TJ_02,TJ_TANAH_ABANG,17,2,2,2,1,0.5184764309883532,14.0,9.071
TJ_02,TJ_LEBAK_BULUS,16,2,2,3,0,0.1254954797613285,24.0,5.267
MKT_01,TJ_CAWANG,21,4,2,3,0,0.5269034088808003,18.0,5.204
TJ_02,TJ_LEBAK_BULUS,7,5,3,2,0,0.7024071428269005,18.0,6.548
MKT_01,TJ_CAWANG,18,6,3,3,0,0.651694000460438,12.0,9.015
MKT_01,TJ_LEBAK_BULUS,12,0,0,3,0,0.29297110704281804,12.0,6.663
TJ_01,TJ_LEBAK_BULUS,11,4,2,2,0,0.1626872542665149,10.0,3.286
TJ_01,TJ_BLOK_M,7,4,2,0,1,0.6008909118950759,23.0,9.323
MKT_01,TJ_TANAH_ABANG,20,5,2,0,0,0.43255366659589806,18.0,2.975
TJ_01,TJ_CAWANG,16,1,2,3,0,0.13333023049017084,16.0,3.591
MKT_01,TJ_CAWANG,22,2,4,0,0,0.3079793309485287,18.0,4.097
TJ_01,TJ_CAWANG,7,0,4,0,0,0.8400232444287046,6.0,4.703
TJ_02,TJ_DUKUH_ATAS,18,5,2,0,1,0.27546046183423567,11.0,6.849
MKT_01,TJ_TANAH_ABANG,20,1,3,1,0,0.26081444293683004,17.0,4.126
TJ_02,TJ_BLOK_M,14,3,0,0,0,0.407909482088173,20.0,1.319
TJ_02,TJ_LEBAK_BULUS,18,5,3,3,0,0.46248221017102803,12.0,6.468
TJ_01,TJ_DUKUH_ATAS,18,4,5,3,0,0.4825058008956812,15.0,7.558
TJ_01,TJ_LEBAK_BULUS,10,6,1,1,1,0.23654138956345266,17.0,6.011
TJ_02,TJ_DUKUH_ATAS,12,1,1,0,0,0.7066417810750766,23.0,2.799
TJ_02,TJ_BLOK_M,18,4,4,0,0,0.1877568321521492,14.0,3.52
TJ_01,TJ_DUKUH_ATAS,18,2,1,2,0,0.4783823964751456,17.0,5.143
TJ_02,TJ_LEBAK_BULUS,9,0,3,2,0,0.36592542152569607,7.0,4.383
TJ_02,TJ_BLOK_M,14,0,1,0,0,0.22554230105340728,19.0,0.0
TJ_02,TJ_DUKUH_ATAS,5,5,1,0,0,0.16608925725422233,22.0,0.289
MKT_01,TJ_TANAH_ABANG,5,1,2,0,1,0.24560770011931643,24.0,7.102
TJ_02,TJ_BLOK_M,14,4,1,0,1,0.19573492929088085,10.0,3.701
MKT_01,TJ_LEBAK_BULUS,15,0,1,1,1,0.34244951188583805,14.0,8.054
TJ_01,TJ_CAWANG,6,0,3,1,1,0.15230744009578262,23.0,7.911
TJ_01,TJ_TANAH_ABANG,14,5,3,0,0,0.19303962253416826,22.0,0.799
TJ_01,TJ_CAWANG,6,1,4,0,0,0.3027972078317398,15.0,4.844
TJ_02,TJ_LEBAK_BULUS,6,6,1,1,0,0.4957601443875205,22.0,2.156
TJ_01,TJ_LEBAK_BULUS,5,3,1,1,0,0.31650534818919496,6.0,1.026
TJ_02,TJ_BLOK_M,9,5,2,0,0,0.6485624574712934,13.0,4.831
MKT_01,TJ_BLOK_M,14,3,1,2,0,0.5253699686789851,23.0,4.338
TJ_02,TJ_DUKUH_ATAS,9,6,2,1,1,0.26812244615090924,23.0,9.201
MKT_01,TJ_LEBAK_BULUS,18,4,2,0,0,0.4361134964832996,23.0,5.047
TJ_02,TJ_TANAH_ABANG,6,2,3,0,0,0.2174532873344942,8.0,1.01
MKT_01,TJ_TANAH_ABANG,18,4,3,1,1,0.41337226045958875,9.0,10.092
TJ_02,TJ_TANAH_ABANG,6,1,3,0,0,0.1269739110970053,7.0,2.843
TJ_01,TJ_LEBAK_BULUS,13,3,3,1,0,0.3782595959084804,16.0,3.476
MKT_01,TJ_BLOK_M,19,3,4,1,0,0.08849604205760682,23.0,5.71
TJ_01,TJ_TANAH_ABANG,11,1,2,3,0,0.5958225442531703,14.0,5.251
MKT_01,TJ_CAWANG,10,0,3,0,1,0.524678211085056,20.0,9.697
TJ_01,TJ_BLOK_M,8,3,3,0,0,0.7246330874778883,6.0,5.402
TJ_01,TJ_LEBAK_BULUS,14,3,2,0,0,0.31375508721062717,24.0,2.89
TJ_01,TJ_LEBAK_BULUS,12,6,2,0,0,0.5077864913241737,22.0,2.015
MKT_01,TJ_DUKUH_ATAS,8,2,4,2,1,0.7155500107559025,9.0,11.702
TJ_01,TJ_CAWANG,18,0,1,2,0,0.21214008351126928,23.0,7.031
TJ_02,TJ_TANAH_ABANG,16,6,4,3,1,0.0452064630578275,13.0,9.219
MKT_01,TJ_TANAH_ABANG,12,6,2,3,0,0.7882466903365495,14.0,7.435
TJ_02,TJ_CAWANG,9,5,3,3,0,0.5479052298708831,21.0,5.109
MKT_01,TJ_BLOK_M,10,6,1,0,0,0.08939445675290204,16.0,1.837
MKT_01,TJ_DUKUH_ATAS,9,1,3,1,0,0.7289322865257548,14.0,9.46
TJ_02,TJ_CAWANG,19,6,4,0,1,0.3359911117555543,7.0,7.819
TJ_01,TJ_LEBAK_BULUS,10,1,2,0,0,0.20223869190342192,23.0,2.186
TJ_02,TJ_LEBAK_BULUS,7,2,4,2,0,0.40699353224937185,17.0,5.978
MKT_01,TJ_LEBAK_BULUS,7,5,2,1,0,0.6639977939955013,12.0,5.685
MKT_01,TJ_LEBAK_BULUS,21,2,2,0,0,0.0983228840097318,11.0,2.692
TJ_01,TJ_TANAH_ABANG,9,6,3,2,0,0.6059390226125827,19.0,5.603
TJ_02,TJ_BLOK_M,22,3,1,1,1,0.23049855127964852,21.0,5.364
TJ_02,TJ_BLOK_M,11,2,1,0,1,0.104101468177922,12.0,5.317
MKT_01,TJ_DUKUH_ATAS,7,2,3,1,0,0.6486820210200359,21.0,7.569
TJ_02,TJ_CAWANG,14,0,1,3,0,0.20998832347665836,18.0,5.243
TJ_01,TJ_LEBAK_BULUS,8,5,2,0,0,0.5903684723788274,19.0,4.464
TJ_02,TJ_CAWANG,21,6,1,3,0,0.4054522384717514,7.0,3.24
