event_id,hashed_card_id,mode,operator,route_id,trip_id,tap_in_stop_id,tap_in_time,tap_out_stop_id,tap_out_time,payment_channel,fare_product,transfer_flag,validation_status
E01780,u0175,Transjakarta,Transjakarta,TJ_1,,TJ_CAWANG,2026-05-23 09:54:00,TJ_KAMPUNG_BANDAN,2026-05-23 10:12:00,kmt,regular,False,valid
E01781,u0442,Transjakarta,Transjakarta,TJ_1,,TJ_CAWANG,2026-05-23 07:37:00,TJ_SENAYAN,2026-05-23 08:11:00,qris_tap,regular,False,valid
E01782,u0386,LRT,LRT,LRT_KG_V,,LRT_VELODROME,2026-05-23 09:08:00,KRL_MANGGARAI,2026-05-23 09:25:00,emoney,student,False,valid
E01783,u0281,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 08:30:00,TJ_CAWANG,2026-05-23 08:56:00,app,regular,False,valid
E01784,u0388,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 09:10:00,TJ_SENAYAN,2026-05-23 09:34:00,qris_tap,senior,True,valid
E01785,u0008,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 09:05:00,TJ_LEBAK_BULUS,2026-05-23 09:32:00,emoney,senior,False,valid
E01786,u0100,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 09:59:00,LRT_VELODROME,2026-05-23 10:24:00,kmt,regular,False,valid
E01787,u0261,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 10:31:00,MRT_SENAYAN,2026-05-23 10:51:00,emoney,student,True,valid
E01788,u0406,MRT,MRT,MRT_NS,,MRT_SENAYAN,2026-05-23 08:29:00,TJ_LEBAK_BULUS,2026-05-23 08:56:00,app,regular,False,valid
E01789,u0175,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 10:14:00,TJ_HARMONI,2026-05-23 10:30:00,kmt,regular,True,valid
E01790,u0048,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 06:42:00,LRT_VELODROME,2026-05-23 06:50:00,emoney,regular,False,valid
E01791,u0016,Transjakarta,Transjakarta,TJ_1,,TJ_CAWANG,2026-05-23 07:00:00,KRL_CAWANG,2026-05-23 07:41:00,kmt,regular,True,valid
E01792,u0027,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 10:12:00,KRL_TANAH_ABANG,2026-05-23 10:41:00,kmt,regular,False,valid
E01793,u0113,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 10:09:00,KRL_SUDIRMAN,2026-05-23 10:17:00,emoney,senior,True,valid
E01794,u0181,MRT,MRT,MRT_NS,,MRT_LEBAK_BULUS,2026-05-23 07:53:00,KRL_CAWANG,2026-05-23 08:09:00,qris_tap,senior,False,valid
E01795,u0079,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 08:43:00,TJ_SENAYAN,2026-05-23 09:12:00,bank_card,regular,True,valid
E01796,u0058,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 09:07:00,TJ_BLOK_M,2026-05-23 09:23:00,kmt,regular,False,valid
E01797,u0364,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 07:37:00,MRT_SENAYAN,2026-05-23 08:04:00,kmt,regular,False,valid
E01798,u0467,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:22:00,TJ_MANGGARAI,2026-05-23 09:53:00,bank_card,regular,False,valid
E01799,u0439,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 10:35:00,KRL_TANAH_ABANG,2026-05-23 10:53:00,app,regular,True,valid
E01800,u0173,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 09:22:00,MRT_SENAYAN,2026-05-23 09:53:00,app,regular,False,valid
E01801,u0010,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 10:18:00,TJ_BLOK_M,2026-05-23 10:37:00,app,regular,True,valid
E01802,u0358,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:34:00,MRT_DUKUH_ATAS,2026-05-23 09:58:00,emoney,regular,False,valid
E01803,u0241,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 10:05:00,TJ_TANAH_ABANG,2026-05-23 10:33:00,qris_tap,student,True,valid
E01804,u0370,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 09:22:00,KRL_KAMPUNG_BANDAN,2026-05-23 09:51:00,app,regular,False,valid
E01805,u0442,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 07:54:00,MRT_BUNDARAN_HI,2026-05-23 08:30:00,emoney,senior,False,valid
E01806,u0322,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 10:12:00,TJ_HARMONI,2026-05-23 10:34:00,emoney,student,True,valid
E01807,u0355,MRT,MRT,MRT_NS,,MRT_BUNDARAN_HI,2026-05-23 10:27:00,TJ_SENAYAN,2026-05-23 10:42:00,qris_tap,regular,False,valid
E01808,u0045,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 10:08:00,MRT_LEBAK_BULUS,2026-05-23 10:26:00,emoney,regular,True,valid
E01809,u0044,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 08:45:00,MRT_BLOK_M,2026-05-23 09:07:00,app,regular,False,valid
E01810,u0318,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 09:12:00,KRL_KAMPUNG_BANDAN,2026-05-23 09:40:00,kmt,student,False,valid
E01811,u0163,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:12:00,MRT_DUKUH_ATAS,2026-05-23 09:33:00,qris_tap,regular,True,valid
E01812,u0160,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:26:00,MRT_DUKUH_ATAS,2026-05-23 09:57:00,qris_tap,regular,False,valid
E01813,u0375,LRT,LRT,LRT_KG_V,,LRT_VELODROME,2026-05-23 10:23:00,MRT_BUNDARAN_HI,2026-05-23 10:46:00,qris_tap,regular,False,valid
E01814,u0086,MRT,MRT,MRT_NS,,MRT_BUNDARAN_HI,2026-05-23 09:31:00,KRL_MANGGARAI,2026-05-23 09:47:00,qris_tap,regular,True,valid
E01815,u0091,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 08:56:00,MRT_LEBAK_BULUS,2026-05-23 09:20:00,bank_card,regular,False,valid
E01816,u0415,Transjakarta,Transjakarta,TJ_1,,TJ_CAWANG,2026-05-23 07:35:00,KRL_MANGGARAI,2026-05-23 08:04:00,app,regular,False,valid
E01817,u0129,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 10:51:00,TJ_CAWANG,2026-05-23 11:12:00,kmt,regular,True,valid
E01818,u0171,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:34:00,TJ_KAMPUNG_BANDAN,2026-05-23 08:59:00,emoney,regular,False,valid
E01819,u0229,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 10:03:00,LRT_VELODROME,2026-05-23 10:18:00,app,regular,True,valid
E01820,u0303,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 08:19:00,TJ_BLOK_M,2026-05-23 08:45:00,qris_tap,regular,False,valid
E01821,u0418,MRT,MRT,MRT_NS,,MRT_SENAYAN,2026-05-23 07:09:00,KRL_KAMPUNG_BANDAN,2026-05-23 07:35:00,emoney,regular,False,valid
E01822,u0366,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 06:07:00,LRT_VELODROME,2026-05-23 06:25:00,emoney,regular,False,valid
E01823,u0143,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 07:45:00,TJ_LEBAK_BULUS,2026-05-23 08:06:00,kmt,regular,False,valid
E01824,u0321,KRL,KRL,KRL_BK,,KRL_TANAH_ABANG,2026-05-23 09:02:00,TJ_CAWANG,2026-05-23 09:26:00,kmt,student,False,valid
E01825,u0150,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 08:16:00,TJ_KAMPUNG_BANDAN,2026-05-23 08:57:00,bank_card,regular,True,valid
E01826,u0262,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 08:41:00,MRT_BUNDARAN_HI,2026-05-23 09:04:00,emoney,regular,False,valid
E01827,u0216,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 08:51:00,TJ_KAMPUNG_BANDAN,2026-05-23 09:16:00,qris_tap,regular,False,valid
E01828,u0123,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 09:12:00,KRL_TANAH_ABANG,2026-05-23 09:37:00,emoney,regular,True,valid
E01829,u0324,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 09:17:00,KRL_SUDIRMAN,2026-05-23 09:46:00,emoney,regular,True,valid
E01830,u0037,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 10:51:00,TJ_MANGGARAI,2026-05-23 11:14:00,app,regular,True,valid
E01831,u0277,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 08:24:00,KRL_CAWANG,2026-05-23 08:40:00,qris_tap,regular,True,valid
E01832,u0333,KRL,KRL,KRL_BK,,KRL_MANGGARAI,2026-05-23 08:10:00,KRL_KAMPUNG_BANDAN,2026-05-23 08:32:00,kmt,regular,False,valid
E01833,u0195,MRT,MRT,MRT_NS,,MRT_LEBAK_BULUS,2026-05-23 09:04:00,KRL_CAWANG,2026-05-23 09:24:00,emoney,regular,False,valid
E01834,u0038,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 09:16:00,KRL_CAWANG,2026-05-23 09:35:00,kmt,regular,True,valid
E01835,u0125,MRT,MRT,MRT_NS,,MRT_BUNDARAN_HI,2026-05-23 08:41:00,TJ_HARMONI,2026-05-23 08:55:00,bank_card,student,False,valid
E01836,u0027,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 08:24:00,MRT_DUKUH_ATAS,2026-05-23 09:08:00,kmt,regular,False,valid
E01837,u0333,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 09:14:00,MRT_BUNDARAN_HI,2026-05-23 09:45:00,app,regular,True,valid
E01838,u0173,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 09:17:00,MRT_BUNDARAN_HI,2026-05-23 09:43:00,kmt,student,True,valid
E01839,u0147,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 09:10:00,MRT_LEBAK_BULUS,2026-05-23 09:42:00,kmt,student,False,valid
E01840,u0402,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:49:00,MRT_SENAYAN,2026-05-23 09:07:00,app,student,True,valid
E01841,u0190,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 07:36:00,TJ_BUNDARAN_HI,2026-05-23 08:06:00,kmt,regular,False,valid
E01842,u0461,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 10:03:00,KRL_KAMPUNG_BANDAN,2026-05-23 10:14:00,app,regular,False,valid
E01843,u0188,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 09:03:00,KRL_KAMPUNG_BANDAN,2026-05-23 09:38:00,app,regular,False,valid
E01844,u0482,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:32:00,MRT_SENAYAN,2026-05-23 09:08:00,emoney,regular,False,valid
E01845,u0297,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 07:17:00,KRL_SUDIRMAN,2026-05-23 07:38:00,kmt,senior,False,valid
E01846,u0451,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 08:58:00,MRT_DUKUH_ATAS,2026-05-23 09:22:00,bank_card,student,True,valid
E01847,u0354,Transjakarta,Transjakarta,TJ_1,,TJ_SENAYAN,2026-05-23 09:14:00,MRT_SENAYAN,2026-05-23 09:40:00,app,regular,True,valid
E01848,u0196,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 11:33:00,TJ_LEBAK_BULUS,2026-05-23 12:13:00,app,regular,False,valid
E01849,u0444,Transjakarta,Transjakarta,TJ_1,,TJ_KAMPUNG_BANDAN,2026-05-23 10:31:00,TJ_CAWANG,2026-05-23 10:52:00,kmt,regular,False,valid
E01850,u0349,Transjakarta,Transjakarta,TJ_1,,TJ_SENAYAN,2026-05-23 10:20:00,TJ_DUKUH_ATAS,2026-05-23 10:48:00,bank_card,regular,True,valid
E01851,u0491,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 09:28:00,TJ_BLOK_M,2026-05-23 09:58:00,qris_tap,regular,False,valid
E01852,u0172,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 07:23:00,MRT_BUNDARAN_HI,2026-05-23 07:45:00,qris_tap,senior,False,valid
E01853,u0434,MRT,MRT,MRT_NS,,MRT_SENAYAN,2026-05-23 08:10:00,TJ_TANAH_ABANG,2026-05-23 08:42:00,bank_card,student,False,valid
E01854,u0164,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:16:00,MRT_DUKUH_ATAS,2026-05-23 09:35:00,bank_card,regular,False,valid
E01855,u0286,MRT,MRT,MRT_NS,,MRT_SENAYAN,2026-05-23 09:00:00,MRT_DUKUH_ATAS,2026-05-23 09:25:00,app,student,False,valid
E01856,u0029,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 09:23:00,MRT_BUNDARAN_HI,2026-05-23 09:52:00,emoney,regular,False,valid
E01857,u0321,KRL,KRL,KRL_BK,,KRL_TANAH_ABANG,2026-05-23 09:14:00,TJ_TANAH_ABANG,2026-05-23 09:42:00,app,regular,False,valid
E01858,u0060,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 09:52:00,MRT_BLOK_M,2026-05-23 10:05:00,bank_card,regular,True,valid
E01859,u0408,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 07:21:00,MRT_LEBAK_BULUS,2026-05-23 08:03:00,emoney,regular,False,valid
E01860,u0421,Transjakarta,Transjakarta,TJ_1,,TJ_LEBAK_BULUS,2026-05-23 08:09:00,KRL_TANAH_ABANG,2026-05-23 08:31:00,bank_card,regular,False,valid
E01861,u0114,KRL,KRL,KRL_BK,,KRL_TANAH_ABANG,2026-05-23 08:09:00,LRT_VELODROME,2026-05-23 08:29:00,qris_tap,student,False,valid
E01862,u0312,Transjakarta,Transjakarta,TJ_1,,TJ_SENAYAN,2026-05-23 10:05:00,MRT_BUNDARAN_HI,2026-05-23 10:25:00,kmt,regular,True,valid
E01863,u0369,Transjakarta,Transjakarta,TJ_1,,TJ_SENAYAN,2026-05-23 07:12:00,TJ_TANAH_ABANG,2026-05-23 07:34:00,qris_tap,regular,True,valid
E01864,u0128,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:39:00,MRT_SENAYAN,2026-05-23 09:00:00,kmt,student,False,valid
E01865,u0019,KRL,KRL,KRL_BK,,KRL_TANAH_ABANG,2026-05-23 09:03:00,KRL_CAWANG,2026-05-23 09:30:00,kmt,regular,False,valid
E01866,u0028,MRT,MRT,MRT_NS,,MRT_LEBAK_BULUS,2026-05-23 08:51:00,TJ_SENAYAN,2026-05-23 09:08:00,kmt,regular,False,valid
E01867,u0195,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 08:27:00,MRT_DUKUH_ATAS,2026-05-23 08:37:00,app,regular,False,valid
E01868,u0034,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 10:33:00,MRT_LEBAK_BULUS,2026-05-23 11:06:00,app,student,True,valid
E01869,u0339,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 10:32:00,MRT_BLOK_M,2026-05-23 10:44:00,bank_card,senior,True,valid
E01870,u0123,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 09:24:00,KRL_SUDIRMAN,2026-05-23 09:37:00,kmt,regular,False,valid
E01871,u0162,MRT,MRT,MRT_NS,,MRT_SENAYAN,2026-05-23 09:09:00,MRT_LEBAK_BULUS,2026-05-23 09:22:00,kmt,regular,False,valid
E01872,u0043,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 09:20:00,MRT_BLOK_M,2026-05-23 09:45:00,emoney,regular,False,valid
E01873,u0345,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 09:25:00,TJ_BLOK_M,2026-05-23 09:50:00,app,regular,True,valid
E01874,u0101,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 07:12:00,TJ_KAMPUNG_BANDAN,2026-05-23 07:49:00,bank_card,regular,True,valid
E01875,u0460,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:44:00,MRT_BLOK_M,2026-05-23 08:58:00,qris_tap,regular,True,valid
E01876,u0471,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 07:52:00,TJ_CAWANG,2026-05-23 08:13:00,emoney,regular,False,valid
E01877,u0073,KRL,KRL,KRL_BK,,KRL_CAWANG,2026-05-23 08:03:00,MRT_LEBAK_BULUS,2026-05-23 08:25:00,qris_tap,regular,False,valid
E01878,u0170,KRL,KRL,KRL_BK,,KRL_MANGGARAI,2026-05-23 09:10:00,MRT_LEBAK_BULUS,2026-05-23 09:42:00,kmt,regular,False,valid
E01879,u0225,MRT,MRT,MRT_NS,,MRT_BUNDARAN_HI,2026-05-23 09:17:00,TJ_MANGGARAI,2026-05-23 09:25:00,bank_card,regular,True,valid
E01880,u0224,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 07:12:00,MRT_BUNDARAN_HI,2026-05-23 07:38:00,emoney,student,False,valid
E01881,u0157,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 09:27:00,TJ_CAWANG,2026-05-23 09:49:00,bank_card,regular,False,valid
E01882,u0422,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 08:28:00,TJ_MANGGARAI,2026-05-23 08:56:00,app,regular,False,valid
E01883,u0498,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:47:00,KRL_CAWANG,2026-05-23 08:55:00,bank_card,regular,False,valid
E01884,u0280,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:19:00,KRL_SUDIRMAN,2026-05-23 09:43:00,qris_tap,regular,False,valid
E01885,u0051,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 09:09:00,MRT_SENAYAN,2026-05-23 09:34:00,app,regular,False,valid
E01886,u0440,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 09:16:00,MRT_LEBAK_BULUS,2026-05-23 09:48:00,emoney,regular,False,valid
E01887,u0088,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:33:00,TJ_MANGGARAI,2026-05-23 10:07:00,kmt,regular,False,valid
E01888,u0469,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 07:27:00,MRT_DUKUH_ATAS,2026-05-23 08:09:00,qris_tap,regular,False,valid
E01889,u0114,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:27:00,LRT_VELODROME,2026-05-23 10:10:00,emoney,senior,False,valid
E01890,u0118,Transjakarta,Transjakarta,TJ_1,,TJ_LEBAK_BULUS,2026-05-23 10:37:00,MRT_BLOK_M,2026-05-23 10:51:00,app,regular,True,valid
E01891,u0151,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:43:00,TJ_MANGGARAI,2026-05-23 09:57:00,app,regular,False,valid
E01892,u0387,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 08:26:00,TJ_BLOK_M,2026-05-23 09:02:00,kmt,regular,False,valid
E01893,u0177,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 08:13:00,TJ_CAWANG,2026-05-23 08:37:00,kmt,student,False,valid
E01894,u0188,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 09:33:00,TJ_MANGGARAI,2026-05-23 10:09:00,emoney,regular,False,valid
E01895,u0350,MRT,MRT,MRT_NS,,MRT_LEBAK_BULUS,2026-05-23 07:49:00,TJ_DUKUH_ATAS,2026-05-23 08:10:00,emoney,student,False,valid
E01896,u0324,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:39:00,LRT_VELODROME,2026-05-23 09:07:00,bank_card,senior,False,valid
E01897,u0440,Transjakarta,Transjakarta,TJ_1,,TJ_SENAYAN,2026-05-23 08:43:00,KRL_TANAH_ABANG,2026-05-23 09:21:00,bank_card,regular,False,valid
E01898,u0149,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 08:46:00,TJ_SENAYAN,2026-05-23 09:06:00,emoney,regular,True,valid
E01899,u0030,KRL,KRL,KRL_BK,,KRL_TANAH_ABANG,2026-05-23 09:35:00,TJ_MANGGARAI,2026-05-23 09:43:00,qris_tap,student,False,valid
E01900,u0357,KRL,KRL,KRL_BK,,KRL_KAMPUNG_BANDAN,2026-05-23 09:46:00,LRT_VELODROME,2026-05-23 10:10:00,app,regular,True,valid
E01901,u0400,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 08:26:00,TJ_BLOK_M,2026-05-23 08:49:00,qris_tap,regular,False,valid
E01902,u0303,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 08:45:00,TJ_SENAYAN,2026-05-23 09:16:00,kmt,student,False,valid
E01903,u0080,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 08:28:00,TJ_HARMONI,2026-05-23 08:48:00,qris_tap,regular,False,valid
E01904,u0404,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:12:00,TJ_BUNDARAN_HI,2026-05-23 08:23:00,emoney,student,True,valid
E01905,u0378,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 09:15:00,TJ_DUKUH_ATAS,2026-05-23 09:30:00,qris_tap,student,True,valid
E01906,u0017,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 07:31:00,KRL_TANAH_ABANG,2026-05-23 08:08:00,qris_tap,regular,False,valid
E01907,u0411,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 09:29:00,MRT_SENAYAN,2026-05-23 10:04:00,bank_card,student,False,valid
E01908,u0090,Transjakarta,Transjakarta,TJ_1,,TJ_SENAYAN,2026-05-23 11:14:00,KRL_MANGGARAI,2026-05-23 11:28:00,emoney,regular,False,valid
E01909,u0060,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 09:02:00,TJ_MANGGARAI,2026-05-23 09:12:00,emoney,regular,False,valid
E01910,u0109,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:49:00,MRT_BUNDARAN_HI,2026-05-23 08:59:00,bank_card,student,True,valid
E01911,u0163,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:12:00,TJ_HARMONI,2026-05-23 08:33:00,emoney,regular,False,valid
E01912,u0129,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:05:00,MRT_DUKUH_ATAS,2026-05-23 09:25:00,kmt,regular,False,valid
E01913,u0439,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:35:00,KRL_SUDIRMAN,2026-05-23 08:53:00,kmt,senior,False,valid
E01914,u0077,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 08:04:00,TJ_BLOK_M,2026-05-23 08:35:00,app,regular,True,valid
E01915,u0338,Transjakarta,Transjakarta,TJ_1,,TJ_CAWANG,2026-05-23 08:24:00,MRT_SENAYAN,2026-05-23 08:48:00,qris_tap,senior,False,valid
E01916,u0427,Transjakarta,Transjakarta,TJ_1,,TJ_LEBAK_BULUS,2026-05-23 08:34:00,TJ_MANGGARAI,2026-05-23 08:52:00,bank_card,regular,True,valid
E01917,u0109,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 09:21:00,MRT_BUNDARAN_HI,2026-05-23 09:45:00,bank_card,regular,False,valid
E01918,u0189,Transjakarta,Transjakarta,TJ_1,,TJ_LEBAK_BULUS,2026-05-23 08:37:00,TJ_DUKUH_ATAS,2026-05-23 09:02:00,kmt,regular,False,valid
E01919,u0253,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 08:42:00,KRL_KAMPUNG_BANDAN,2026-05-23 09:15:00,qris_tap,regular,True,valid
E01920,u0175,KRL,KRL,KRL_BK,,KRL_MANGGARAI,2026-05-23 07:09:00,MRT_LEBAK_BULUS,2026-05-23 07:35:00,app,senior,False,valid
E01921,u0054,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 10:51:00,TJ_CAWANG,2026-05-23 11:11:00,qris_tap,regular,False,valid
E01922,u0489,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 09:22:00,TJ_TANAH_ABANG,2026-05-23 09:44:00,emoney,regular,False,valid
E01923,u0207,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 10:11:00,TJ_TANAH_ABANG,2026-05-23 10:29:00,bank_card,regular,True,valid
E01924,u0320,MRT,MRT,MRT_NS,,MRT_BUNDARAN_HI,2026-05-23 09:03:00,TJ_BLOK_M,2026-05-23 09:45:00,emoney,regular,False,valid
E01925,u0428,KRL,KRL,KRL_BK,,KRL_CAWANG,2026-05-23 10:41:00,TJ_CAWANG,2026-05-23 11:00:00,qris_tap,student,False,valid
E01926,u0079,KRL,KRL,KRL_BK,,KRL_MANGGARAI,2026-05-23 09:22:00,KRL_SUDIRMAN,2026-05-23 09:40:00,kmt,senior,False,valid
E01927,u0482,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 08:02:00,MRT_BUNDARAN_HI,2026-05-23 08:24:00,bank_card,student,False,valid
E01928,u0278,MRT,MRT,MRT_NS,,MRT_LEBAK_BULUS,2026-05-23 09:33:00,TJ_BUNDARAN_HI,2026-05-23 10:13:00,kmt,student,True,valid
E01929,u0365,MRT,MRT,MRT_NS,,MRT_BUNDARAN_HI,2026-05-23 09:18:00,LRT_VELODROME,2026-05-23 09:47:00,kmt,regular,False,valid
E01930,u0368,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 08:48:00,TJ_TANAH_ABANG,2026-05-23 09:07:00,app,regular,False,valid
E01931,u0361,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 07:04:00,LRT_VELODROME,2026-05-23 07:30:00,kmt,regular,False,valid
E01932,u0162,Transjakarta,Transjakarta,TJ_1,,TJ_LEBAK_BULUS,2026-05-23 07:48:00,MRT_BUNDARAN_HI,2026-05-23 08:15:00,app,regular,False,valid
