stop_id,route_id,hour,day_of_week,tap_in_count_15m,scheduled_headway_minutes,vehicle_capacity,event_flag,rainfall_level,density_level,load_factor
KRL_TANAH_ABANG,MKT_01,13,6,5,12,12,0,3,LOW,0.417
KRL_TANAH_ABANG,MKT_01,11,5,7,12,12,1,3,MEDIUM,0.583
TJ_CAWANG,TJ_02,7,5,83,8,80,0,3,OVERLOADED,1.038
KRL_TANAH_ABANG,KRL_CL,14,5,164,5,1200,0,0,LOW,0.137
TJ_BLOK_M,MRT_NS,14,4,946,5,1200,1,1,HIGH,0.788
TJ_CAWANG,MKT_01,22,6,7,12,12,0,1,MEDIUM,0.583
TJ_DUKUH_ATAS,TJ_01,13,2,37,8,80,0,0,MEDIUM,0.463
TJ_BLOK_M,MRT_NS,7,4,2320,5,1200,1,2,OVERLOADED,1.933
KRL_CAWANG,TJ_02,8,0,129,8,80,0,0,OVERLOADED,1.613
TJ_BLOK_M,TJ_02,18,4,138,8,80,1,3,OVERLOADED,1.725
KRL_TANAH_ABANG,TJ_02,9,4,152,8,80,0,3,OVERLOADED,1.9
MRT_DUKUH_ATAS,KRL_CL,17,6,1969,5,1200,0,0,OVERLOADED,1.641
MRT_DUKUH_ATAS,MKT_01,16,6,23,12,12,0,3,OVERLOADED,1.917
TJ_CAWANG,MRT_NS,18,6,1531,5,1200,0,2,OVERLOADED,1.276
TJ_DUKUH_ATAS,MKT_01,18,0,7,12,12,0,3,MEDIUM,0.583
TJ_CAWANG,KRL_CL,13,2,686,5,1200,0,2,MEDIUM,0.572
KRL_CAWANG,TJ_02,9,0,67,8,80,1,0,HIGH,0.838
KRL_CAWANG,TJ_01,7,0,87,8,80,0,0,OVERLOADED,1.087
MRT_DUKUH_ATAS,KRL_CL,10,0,595,5,1200,0,0,MEDIUM,0.496
KRL_TANAH_ABANG,TJ_02,18,5,123,8,80,0,1,OVERLOADED,1.538
TJ_DUKUH_ATAS,KRL_CL,13,1,615,5,1200,0,0,MEDIUM,0.512
TJ_CAWANG,TJ_02,11,1,46,8,80,0,1,MEDIUM,0.575
MRT_DUKUH_ATAS,KRL_CL,7,4,1446,5,1200,1,1,OVERLOADED,1.205
KRL_TANAH_ABANG,TJ_01,6,6,14,8,80,0,2,LOW,0.175
TJ_BLOK_M,TJ_02,10,1,38,8,80,0,1,MEDIUM,0.475
TJ_DUKUH_ATAS,TJ_02,22,5,42,8,80,0,0,MEDIUM,0.525
KRL_CAWANG,TJ_02,16,2,93,8,80,0,2,OVERLOADED,1.163
KRL_TANAH_ABANG,MRT_NS,10,0,617,5,1200,0,0,MEDIUM,0.514
TJ_DUKUH_ATAS,TJ_01,17,3,121,8,80,0,2,OVERLOADED,1.512
TJ_BLOK_M,KRL_CL,11,6,941,5,1200,0,1,HIGH,0.784
TJ_BLOK_M,MRT_NS,18,4,915,5,1200,0,1,HIGH,0.762
TJ_BLOK_M,KRL_CL,13,0,753,5,1200,0,0,MEDIUM,0.627
TJ_CAWANG,TJ_01,6,2,30,8,80,0,2,LOW,0.375
TJ_CAWANG,TJ_01,13,6,62,8,80,0,0,HIGH,0.775
TJ_CAWANG,TJ_01,20,3,59,8,80,0,1,MEDIUM,0.738
MRT_DUKUH_ATAS,KRL_CL,12,4,137,5,1200,0,0,LOW,0.114
TJ_DUKUH_ATAS,KRL_CL,14,4,681,5,1200,0,0,MEDIUM,0.568
TJ_BLOK_M,TJ_01,19,3,82,8,80,0,0,OVERLOADED,1.025
MRT_DUKUH_ATAS,MKT_01,5,2,8,12,12,1,3,MEDIUM,0.667
TJ_DUKUH_ATAS,KRL_CL,21,4,713,5,1200,1,0,MEDIUM,0.594
TJ_BLOK_M,MKT_01,16,1,18,12,12,1,0,OVERLOADED,1.5
KRL_TANAH_ABANG,TJ_02,19,5,161,8,80,1,0,OVERLOADED,2.013
TJ_CAWANG,MRT_NS,15,2,811,5,1200,0,3,MEDIUM,0.676
KRL_TANAH_ABANG,TJ_01,22,1,1,8,80,0,0,LOW,0.013
TJ_DUKUH_ATAS,KRL_CL,10,1,542,5,1200,0,0,MEDIUM,0.452
MRT_DUKUH_ATAS,MKT_01,18,0,21,12,12,1,0,OVERLOADED,1.75
MRT_DUKUH_ATAS,MRT_NS,8,0,836,5,1200,0,0,MEDIUM,0.697
MRT_DUKUH_ATAS,MKT_01,18,5,8,12,12,0,1,MEDIUM,0.667
KRL_CAWANG,MKT_01,9,4,11,12,12,0,0,HIGH,0.917
TJ_DUKUH_ATAS,MRT_NS,12,4,683,5,1200,1,2,MEDIUM,0.569
KRL_TANAH_ABANG,MKT_01,19,6,18,12,12,0,3,OVERLOADED,1.5
TJ_BLOK_M,TJ_02,16,3,87,8,80,0,2,OVERLOADED,1.087
MRT_DUKUH_ATAS,KRL_CL,6,3,739,5,1200,1,2,MEDIUM,0.616
KRL_TANAH_ABANG,MRT_NS,8,1,605,5,1200,0,2,MEDIUM,0.504
TJ_DUKUH_ATAS,MKT_01,6,2,6,12,12,0,2,MEDIUM,0.5
TJ_DUKUH_ATAS,TJ_02,15,5,60,8,80,0,3,HIGH,0.75
TJ_DUKUH_ATAS,MRT_NS,10,1,564,5,1200,0,3,MEDIUM,0.47
MRT_DUKUH_ATAS,KRL_CL,5,2,935,5,1200,0,1,HIGH,0.779
TJ_BLOK_M,MKT_01,6,2,5,12,12,0,1,LOW,0.417
TJ_DUKUH_ATAS,TJ_01,17,1,95,8,80,0,3,OVERLOADED,1.188
KRL_CAWANG,TJ_01,22,2,62,8,80,1,0,HIGH,0.775
KRL_TANAH_ABANG,TJ_02,18,1,99,8,80,1,1,OVERLOADED,1.238
KRL_TANAH_ABANG,TJ_02,5,1,31,8,80,0,0,LOW,0.388
TJ_BLOK_M,TJ_02,6,5,53,8,80,0,3,MEDIUM,0.662
KRL_CAWANG,KRL_CL,15,6,559,5,1200,1,2,MEDIUM,0.466
KRL_CAWANG,MKT_01,20,1,7,12,12,0,3,MEDIUM,0.583
TJ_BLOK_M,MKT_01,6,3,0,12,12,0,0,LOW,0.0
MRT_DUKUH_ATAS,MRT_NS,7,3,744,5,1200,0,3,MEDIUM,0.62
TJ_DUKUH_ATAS,TJ_02,12,4,34,8,80,0,0,LOW,0.425
TJ_BLOK_M,KRL_CL,15,1,496,5,1200,0,0,LOW,0.413
TJ_BLOK_M,TJ_01,6,2,28,8,80,0,3,LOW,0.35
TJ_DUKUH_ATAS,MRT_NS,21,3,810,5,1200,1,0,MEDIUM,0.675
TJ_CAWANG,MKT_01,19,6,16,12,12,0,1,OVERLOADED,1.333
KRL_TANAH_ABANG,MKT_01,11,1,2,12,12,0,2,LOW,0.167
TJ_DUKUH_ATAS,MRT_NS,21,5,712,5,1200,0,1,MEDIUM,0.593
MRT_DUKUH_ATAS,KRL_CL,17,2,1208,5,1200,0,0,OVERLOADED,1.007
KRL_CAWANG,MKT_01,16,4,16,12,12,0,0,OVERLOADED,1.333
TJ_BLOK_M,TJ_01,16,6,34,8,80,0,1,LOW,0.425
TJ_CAWANG,MRT_NS,10,3,478,5,1200,0,0,LOW,0.398
TJ_DUKUH_ATAS,TJ_01,5,1,66,8,80,1,0,HIGH,0.825
MRT_DUKUH_ATAS,TJ_01,20,2,46,8,80,0,0,MEDIUM,0.575
TJ_DUKUH_ATAS,TJ_02,18,1,121,8,80,0,3,OVERLOADED,1.512
MRT_DUKUH_ATAS,TJ_01,15,2,22,8,80,0,3,LOW,0.275
TJ_CAWANG,KRL_CL,20,5,873,5,1200,1,0,MEDIUM,0.728
TJ_DUKUH_ATAS,TJ_01,9,5,84,8,80,0,3,OVERLOADED,1.05
TJ_BLOK_M,MKT_01,5,4,7,12,12,0,0,MEDIUM,0.583
TJ_CAWANG,TJ_01,17,1,78,8,80,0,0,HIGH,0.975
MRT_DUKUH_ATAS,MKT_01,10,3,5,12,12,0,2,LOW,0.417
KRL_CAWANG,MKT_01,5,6,6,12,12,1,0,MEDIUM,0.5
TJ_CAWANG,TJ_01,15,1,40,8,80,0,2,MEDIUM,0.5
KRL_TANAH_ABANG,MKT_01,6,2,6,12,12,0,0,MEDIUM,0.5
TJ_CAWANG,KRL_CL,8,3,864,5,1200,1,1,MEDIUM,0.72
KRL_TANAH_ABANG,TJ_01,13,5,71,8,80,0,2,HIGH,0.887
TJ_CAWANG,TJ_01,9,4,68,8,80,0,2,HIGH,0.85
MRT_DUKUH_ATAS,TJ_01,14,2,21,8,80,0,1,LOW,0.263
KRL_TANAH_ABANG,TJ_02,13,6,30,8,80,0,2,LOW,0.375
KRL_TANAH_ABANG,TJ_01,10,5,49,8,80,0,2,MEDIUM,0.613
TJ_CAWANG,MKT_01,14,1,4,12,12,0,3,LOW,0.333
MRT_DUKUH_ATAS,MKT_01,21,3,7,12,12,0,1,MEDIUM,0.583
MRT_DUKUH_ATAS,KRL_CL,14,2,119,5,1200,0,0,LOW,0.099
TJ_CAWANG,MKT_01,20,0,9,12,12,0,3,HIGH,0.75
KRL_TANAH_ABANG,MKT_01,9,1,12,12,12,0,2,OVERLOADED,1.0
TJ_DUKUH_ATAS,KRL_CL,8,1,1573,5,1200,0,0,OVERLOADED,1.311
TJ_DUKUH_ATAS,MRT_NS,9,3,1666,5,1200,0,3,OVERLOADED,1.388
KRL_TANAH_ABANG,TJ_02,10,0,39,8,80,1,0,MEDIUM,0.487
MRT_DUKUH_ATAS,TJ_02,17,6,65,8,80,1,0,HIGH,0.812
MRT_DUKUH_ATAS,TJ_02,8,0,95,8,80,0,2,OVERLOADED,1.188
MRT_DUKUH_ATAS,TJ_01,19,2,65,8,80,0,0,HIGH,0.812
TJ_DUKUH_ATAS,MRT_NS,15,5,1087,5,1200,0,2,HIGH,0.906
MRT_DUKUH_ATAS,TJ_01,12,0,67,8,80,0,2,HIGH,0.838
KRL_TANAH_ABANG,MKT_01,12,6,4,12,12,0,2,LOW,0.333
KRL_CAWANG,TJ_02,22,3,50,8,80,0,0,MEDIUM,0.625
KRL_TANAH_ABANG,MRT_NS,14,1,532,5,1200,1,0,LOW,0.443
MRT_DUKUH_ATAS,MKT_01,13,1,8,12,12,0,0,MEDIUM,0.667
KRL_TANAH_ABANG,MRT_NS,17,1,1377,5,1200,0,1,OVERLOADED,1.147
KRL_TANAH_ABANG,MKT_01,5,6,8,12,12,1,1,MEDIUM,0.667
TJ_BLOK_M,MRT_NS,19,4,984,5,1200,0,0,HIGH,0.82
MRT_DUKUH_ATAS,MRT_NS,22,6,709,5,1200,0,1,MEDIUM,0.591
TJ_DUKUH_ATAS,MKT_01,12,2,3,12,12,1,0,LOW,0.25
MRT_DUKUH_ATAS,TJ_01,6,0,19,8,80,0,0,LOW,0.237
KRL_TANAH_ABANG,KRL_CL,11,0,817,5,1200,0,0,MEDIUM,0.681
TJ_BLOK_M,MRT_NS,10,2,1112,5,1200,0,0,HIGH,0.927
MRT_DUKUH_ATAS,KRL_CL,20,3,944,5,1200,0,0,HIGH,0.787
KRL_TANAH_ABANG,TJ_01,14,5,38,8,80,0,0,MEDIUM,0.475
KRL_CAWANG,TJ_01,21,3,84,8,80,1,0,OVERLOADED,1.05
TJ_DUKUH_ATAS,MRT_NS,9,3,744,5,1200,0,2,MEDIUM,0.62
TJ_CAWANG,MKT_01,22,0,5,12,12,0,2,LOW,0.417
KRL_CAWANG,TJ_02,6,0,29,8,80,1,3,LOW,0.362
TJ_BLOK_M,TJ_02,16,1,177,8,80,1,3,OVERLOADED,2.212
TJ_BLOK_M,MKT_01,17,2,7,12,12,0,0,MEDIUM,0.583
MRT_DUKUH_ATAS,MKT_01,19,1,14,12,12,0,0,OVERLOADED,1.167
KRL_TANAH_ABANG,TJ_02,18,2,167,8,80,1,2,OVERLOADED,2.087
KRL_TANAH_ABANG,KRL_CL,5,4,712,5,1200,0,2,MEDIUM,0.593
KRL_TANAH_ABANG,MKT_01,9,3,18,12,12,0,3,OVERLOADED,1.5
TJ_DUKUH_ATAS,KRL_CL,18,5,2002,5,1200,0,3,OVERLOADED,1.668
TJ_BLOK_M,MRT_NS,11,4,566,5,1200,0,3,MEDIUM,0.472
MRT_DUKUH_ATAS,TJ_01,15,6,35,8,80,0,0,LOW,0.438
KRL_TANAH_ABANG,KRL_CL,18,4,737,5,1200,0,2,MEDIUM,0.614
TJ_CAWANG,TJ_02,6,5,53,8,80,1,1,MEDIUM,0.662
KRL_CAWANG,TJ_01,13,6,35,8,80,0,1,LOW,0.438
KRL_CAWANG,KRL_CL,14,0,69,5,1200,0,3,LOW,0.058
TJ_CAWANG,MKT_01,5,4,8,12,12,0,0,MEDIUM,0.667
TJ_CAWANG,KRL_CL,21,2,485,5,1200,0,1,LOW,0.404
MRT_DUKUH_ATAS,KRL_CL,10,1,1019,5,1200,1,1,HIGH,0.849
KRL_CAWANG,MKT_01,22,1,2,12,12,0,0,LOW,0.167
TJ_CAWANG,MKT_01,17,4,7,12,12,0,3,MEDIUM,0.583
TJ_CAWANG,MKT_01,22,2,3,12,12,0,3,LOW,0.25
KRL_CAWANG,TJ_02,6,2,55,8,80,1,3,MEDIUM,0.688
KRL_CAWANG,TJ_02,19,6,55,8,80,0,3,MEDIUM,0.688
TJ_BLOK_M,TJ_02,18,6,154,8,80,0,3,OVERLOADED,1.925
KRL_TANAH_ABANG,MKT_01,10,5,1,12,12,1,1,LOW,0.083
MRT_DUKUH_ATAS,TJ_02,12,5,47,8,80,0,0,MEDIUM,0.588
KRL_CAWANG,TJ_02,12,5,41,8,80,0,1,MEDIUM,0.512
KRL_TANAH_ABANG,TJ_02,10,6,9,8,80,0,1,LOW,0.113
KRL_CAWANG,KRL_CL,10,6,565,5,1200,0,3,MEDIUM,0.471
TJ_BLOK_M,KRL_CL,6,6,248,5,1200,1,0,LOW,0.207
TJ_CAWANG,MKT_01,20,2,9,12,12,1,3,HIGH,0.75
TJ_BLOK_M,MRT_NS,16,4,1805,5,1200,0,2,OVERLOADED,1.504
KRL_TANAH_ABANG,TJ_01,19,1,43,8,80,0,0,MEDIUM,0.537
TJ_BLOK_M,MKT_01,9,3,22,12,12,0,0,OVERLOADED,1.833
TJ_DUKUH_ATAS,TJ_02,18,2,130,8,80,0,0,OVERLOADED,1.625
KRL_CAWANG,KRL_CL,13,2,518,5,1200,1,0,LOW,0.432
TJ_CAWANG,KRL_CL,19,3,1260,5,1200,0,3,OVERLOADED,1.05
KRL_CAWANG,MRT_NS,6,6,0,5,1200,0,3,LOW,0.0
KRL_CAWANG,MRT_NS,6,1,850,5,1200,0,2,MEDIUM,0.708
TJ_CAWANG,MRT_NS,15,1,1081,5,1200,1,0,HIGH,0.901
MRT_DUKUH_ATAS,TJ_02,11,5,3,8,80,0,2,LOW,0.037
TJ_DUKUH_ATAS,MRT_NS,11,1,563,5,1200,0,3,MEDIUM,0.469
MRT_DUKUH_ATAS,TJ_01,19,6,162,8,80,1,2,OVERLOADED,2.025
KRL_TANAH_ABANG,KRL_CL,7,2,1610,5,1200,0,3,OVERLOADED,1.342
MRT_DUKUH_ATAS,MKT_01,21,6,9,12,12,1,0,HIGH,0.75
TJ_BLOK_M,KRL_CL,12,1,455,5,1200,0,1,LOW,0.379
KRL_TANAH_ABANG,TJ_01,6,6,34,8,80,0,1,LOW,0.425
KRL_TANAH_ABANG,MKT_01,14,0,3,12,12,0,0,LOW,0.25
TJ_BLOK_M,TJ_02,12,6,68,8,80,1,2,HIGH,0.85
KRL_TANAH_ABANG,MKT_01,17,2,15,12,12,0,0,OVERLOADED,1.25
TJ_DUKUH_ATAS,TJ_01,16,3,52,8,80,1,0,MEDIUM,0.65
KRL_TANAH_ABANG,MRT_NS,12,5,767,5,1200,0,0,MEDIUM,0.639
MRT_DUKUH_ATAS,MKT_01,12,0,8,12,12,0,0,MEDIUM,0.667
MRT_DUKUH_ATAS,KRL_CL,6,1,1000,5,1200,0,0,HIGH,0.833
KRL_TANAH_ABANG,TJ_02,11,1,33,8,80,0,2,LOW,0.412
TJ_CAWANG,KRL_CL,14,4,466,5,1200,0,0,LOW,0.388
TJ_BLOK_M,MRT_NS,6,0,620,5,1200,0,0,MEDIUM,0.517
MRT_DUKUH_ATAS,TJ_02,13,3,21,8,80,0,0,LOW,0.263
TJ_DUKUH_ATAS,KRL_CL,17,6,951,5,1200,1,1,HIGH,0.792
TJ_DUKUH_ATAS,TJ_01,22,5,37,8,80,1,0,MEDIUM,0.463
KRL_CAWANG,TJ_02,17,3,121,8,80,1,3,OVERLOADED,1.512
KRL_CAWANG,TJ_02,16,5,100,8,80,0,2,OVERLOADED,1.25
TJ_DUKUH_ATAS,TJ_02,7,2,68,8,80,0,0,HIGH,0.85
TJ_DUKUH_ATAS,KRL_CL,21,6,313,5,1200,0,0,LOW,0.261
TJ_BLOK_M,TJ_02,14,3,41,8,80,1,0,MEDIUM,0.512
KRL_CAWANG,TJ_02,7,1,190,8,80,1,0,OVERLOADED,2.375
KRL_CAWANG,TJ_02,18,6,62,8,80,1,0,HIGH,0.775
TJ_BLOK_M,KRL_CL,5,3,278,5,1200,0,0,LOW,0.232
MRT_DUKUH_ATAS,MRT_NS,18,3,1614,5,1200,0,1,OVERLOADED,1.345
TJ_BLOK_M,MKT_01,7,1,11,12,12,0,0,HIGH,0.917
TJ_CAWANG,MRT_NS,19,4,2154,5,1200,0,0,OVERLOADED,1.795
KRL_TANAH_ABANG,KRL_CL,5,3,884,5,1200,0,2,MEDIUM,0.737
KRL_CAWANG,MRT_NS,15,3,776,5,1200,0,0,MEDIUM,0.647
TJ_CAWANG,TJ_02,15,2,36,8,80,0,0,MEDIUM,0.45
TJ_DUKUH_ATAS,MRT_NS,10,1,665,5,1200,0,2,MEDIUM,0.554
MRT_DUKUH_ATAS,TJ_01,15,0,28,8,80,1,1,LOW,0.35
TJ_BLOK_M,MKT_01,15,3,4,12,12,0,0,LOW,0.333
TJ_CAWANG,TJ_01,21,2,21,8,80,0,0,LOW,0.263
TJ_BLOK_M,TJ_02,9,1,107,8,80,0,3,OVERLOADED,1.337
KRL_TANAH_ABANG,MKT_01,22,1,6,12,12,1,2,MEDIUM,0.5
KRL_CAWANG,TJ_01,12,0,35,8,80,0,2,LOW,0.438
KRL_CAWANG,TJ_01,19,1,68,8,80,0,0,HIGH,0.85
KRL_TANAH_ABANG,MRT_NS,13,0,597,5,1200,1,0,MEDIUM,0.497
KRL_CAWANG,TJ_02,17,2,54,8,80,0,0,MEDIUM,0.675
TJ_BLOK_M,KRL_CL,18,1,1455,5,1200,0,3,OVERLOADED,1.212
KRL_CAWANG,TJ_01,18,3,103,8,80,0,1,OVERLOADED,1.288
MRT_DUKUH_ATAS,MRT_NS,5,1,648,5,1200,1,3,MEDIUM,0.54
KRL_TANAH_ABANG,TJ_02,16,2,94,8,80,0,3,OVERLOADED,1.175
KRL_CAWANG,KRL_CL,14,4,673,5,1200,1,3,MEDIUM,0.561
KRL_TANAH_ABANG,TJ_02,15,2,37,8,80,0,1,MEDIUM,0.463
TJ_DUKUH_ATAS,MKT_01,15,3,8,12,12,1,2,MEDIUM,0.667
TJ_DUKUH_ATAS,TJ_01,16,6,133,8,80,0,2,OVERLOADED,1.663
TJ_CAWANG,TJ_01,12,3,42,8,80,1,1,MEDIUM,0.525
TJ_CAWANG,KRL_CL,22,4,1012,5,1200,0,1,HIGH,0.843
KRL_TANAH_ABANG,MKT_01,16,2,16,12,12,0,3,OVERLOADED,1.333
KRL_TANAH_ABANG,MRT_NS,14,0,694,5,1200,0,0,MEDIUM,0.578
TJ_CAWANG,MRT_NS,17,3,1642,5,1200,0,2,OVERLOADED,1.368
MRT_DUKUH_ATAS,KRL_CL,6,6,225,5,1200,0,3,LOW,0.188
KRL_CAWANG,TJ_02,11,3,45,8,80,1,2,MEDIUM,0.562
MRT_DUKUH_ATAS,MKT_01,8,6,11,12,12,0,0,HIGH,0.917
TJ_BLOK_M,TJ_02,14,0,50,8,80,0,3,MEDIUM,0.625
KRL_TANAH_ABANG,MKT_01,9,5,6,12,12,0,1,MEDIUM,0.5
MRT_DUKUH_ATAS,MRT_NS,7,3,1847,5,1200,0,2,OVERLOADED,1.539
KRL_TANAH_ABANG,KRL_CL,22,4,616,5,1200,0,2,MEDIUM,0.513
KRL_CAWANG,KRL_CL,20,5,546,5,1200,0,2,MEDIUM,0.455
TJ_BLOK_M,KRL_CL,8,1,2571,5,1200,1,1,OVERLOADED,2.143
TJ_BLOK_M,MRT_NS,13,5,258,5,1200,0,3,LOW,0.215
TJ_CAWANG,KRL_CL,9,1,938,5,1200,0,2,HIGH,0.782
KRL_TANAH_ABANG,TJ_01,9,5,172,8,80,0,0,OVERLOADED,2.15
MRT_DUKUH_ATAS,KRL_CL,19,6,977,5,1200,0,0,HIGH,0.814
TJ_CAWANG,TJ_01,19,6,127,8,80,0,2,OVERLOADED,1.587
TJ_DUKUH_ATAS,KRL_CL,15,4,482,5,1200,0,3,LOW,0.402
KRL_TANAH_ABANG,KRL_CL,14,4,390,5,1200,0,2,LOW,0.325
KRL_CAWANG,MKT_01,10,6,5,12,12,1,0,LOW,0.417
KRL_CAWANG,MRT_NS,20,0,50,5,1200,0,3,LOW,0.042
MRT_DUKUH_ATAS,TJ_02,14,5,62,8,80,0,1,HIGH,0.775
TJ_DUKUH_ATAS,TJ_02,8,0,125,8,80,0,3,OVERLOADED,1.562
TJ_BLOK_M,TJ_01,16,6,90,8,80,0,0,OVERLOADED,1.125
KRL_TANAH_ABANG,MKT_01,8,1,15,12,12,0,1,OVERLOADED,1.25
TJ_DUKUH_ATAS,TJ_01,8,5,105,8,80,0,1,OVERLOADED,1.312
KRL_TANAH_ABANG,TJ_02,17,2,40,8,80,0,3,MEDIUM,0.5
TJ_BLOK_M,TJ_01,6,0,52,8,80,0,1,MEDIUM,0.65
TJ_DUKUH_ATAS,TJ_02,13,2,38,8,80,1,1,MEDIUM,0.475
TJ_DUKUH_ATAS,MKT_01,19,0,22,12,12,1,2,OVERLOADED,1.833
TJ_BLOK_M,TJ_01,14,5,26,8,80,1,2,LOW,0.325
KRL_TANAH_ABANG,KRL_CL,10,0,260,5,1200,0,3,LOW,0.217
TJ_BLOK_M,TJ_01,21,1,38,8,80,0,1,MEDIUM,0.475
KRL_CAWANG,MRT_NS,22,5,333,5,1200,0,3,LOW,0.278
TJ_CAWANG,KRL_CL,13,5,640,5,1200,1,1,MEDIUM,0.533
TJ_DUKUH_ATAS,TJ_01,22,0,5,8,80,0,0,LOW,0.062
TJ_CAWANG,TJ_01,14,6,19,8,80,0,3,LOW,0.237
KRL_CAWANG,TJ_01,15,0,22,8,80,1,3,LOW,0.275
TJ_BLOK_M,TJ_01,8,4,90,8,80,1,0,OVERLOADED,1.125
TJ_CAWANG,MRT_NS,8,2,2223,5,1200,1,1,OVERLOADED,1.853
TJ_DUKUH_ATAS,MRT_NS,18,6,1555,5,1200,0,0,OVERLOADED,1.296
TJ_CAWANG,TJ_01,20,1,26,8,80,0,3,LOW,0.325
TJ_CAWANG,TJ_02,22,4,27,8,80,0,2,LOW,0.338
KRL_CAWANG,MKT_01,12,4,6,12,12,0,2,MEDIUM,0.5
MRT_DUKUH_ATAS,KRL_CL,12,5,289,5,1200,0,1,LOW,0.241
TJ_DUKUH_ATAS,MRT_NS,8,3,2164,5,1200,0,1,OVERLOADED,1.803
KRL_TANAH_ABANG,KRL_CL,8,2,2378,5,1200,1,3,OVERLOADED,1.982
TJ_CAWANG,KRL_CL,19,1,1244,5,1200,0,0,OVERLOADED,1.037
MRT_DUKUH_ATAS,MRT_NS,15,4,913,5,1200,1,1,HIGH,0.761
TJ_CAWANG,TJ_01,22,0,27,8,80,0,0,LOW,0.338
KRL_CAWANG,KRL_CL,10,2,536,5,1200,1,0,LOW,0.447
TJ_CAWANG,TJ_02,15,0,47,8,80,0,0,MEDIUM,0.588
TJ_CAWANG,MRT_NS,13,1,597,5,1200,0,2,MEDIUM,0.497
MRT_DUKUH_ATAS,MKT_01,8,1,20,12,12,0,3,OVERLOADED,1.667
TJ_BLOK_M,TJ_02,6,3,14,8,80,0,0,LOW,0.175
MRT_DUKUH_ATAS,KRL_CL,12,3,788,5,1200,0,3,MEDIUM,0.657
MRT_DUKUH_ATAS,TJ_01,7,2,192,8,80,1,0,OVERLOADED,2.4
TJ_DUKUH_ATAS,KRL_CL,11,4,584,5,1200,0,3,MEDIUM,0.487
MRT_DUKUH_ATAS,TJ_02,22,3,37,8,80,0,1,MEDIUM,0.463
MRT_DUKUH_ATAS,TJ_02,7,6,107,8,80,0,1,OVERLOADED,1.337
TJ_BLOK_M,MKT_01,21,6,5,12,12,0,3,LOW,0.417
MRT_DUKUH_ATAS,TJ_01,19,4,169,8,80,1,2,OVERLOADED,2.112
KRL_CAWANG,MRT_NS,20,4,228,5,1200,0,1,LOW,0.19
TJ_BLOK_M,MRT_NS,5,5,717,5,1200,0,0,MEDIUM,0.598
TJ_DUKUH_ATAS,TJ_01,15,5,57,8,80,0,2,MEDIUM,0.713
KRL_TANAH_ABANG,TJ_02,13,3,18,8,80,0,2,LOW,0.225
KRL_TANAH_ABANG,KRL_CL,7,1,1278,5,1200,0,2,OVERLOADED,1.065
KRL_CAWANG,KRL_CL,16,0,1280,5,1200,0,3,OVERLOADED,1.067
KRL_TANAH_ABANG,TJ_01,16,4,47,8,80,0,1,MEDIUM,0.588
MRT_DUKUH_ATAS,MKT_01,6,1,7,12,12,1,0,MEDIUM,0.583
TJ_DUKUH_ATAS,TJ_01,22,5,36,8,80,0,0,MEDIUM,0.45
KRL_TANAH_ABANG,MKT_01,13,0,8,12,12,0,0,MEDIUM,0.667
KRL_TANAH_ABANG,TJ_02,19,1,89,8,80,0,2,OVERLOADED,1.113
TJ_CAWANG,TJ_01,14,4,40,8,80,0,3,MEDIUM,0.5
KRL_TANAH_ABANG,KRL_CL,16,5,1298,5,1200,0,0,OVERLOADED,1.082
KRL_CAWANG,KRL_CL,18,4,1016,5,1200,0,1,HIGH,0.847
MRT_DUKUH_ATAS,MRT_NS,18,3,1868,5,1200,0,0,OVERLOADED,1.557
MRT_DUKUH_ATAS,KRL_CL,16,5,1168,5,1200,1,2,HIGH,0.973
KRL_TANAH_ABANG,TJ_01,20,0,17,8,80,0,3,LOW,0.212
KRL_TANAH_ABANG,MRT_NS,21,2,153,5,1200,0,0,LOW,0.128
TJ_BLOK_M,MKT_01,17,4,9,12,12,0,3,HIGH,0.75
KRL_CAWANG,MKT_01,21,1,8,12,12,1,2,MEDIUM,0.667
TJ_BLOK_M,MRT_NS,12,5,504,5,1200,0,0,LOW,0.42
TJ_CAWANG,TJ_01,12,1,22,8,80,0,2,LOW,0.275
KRL_CAWANG,TJ_01,6,3,35,8,80,0,2,LOW,0.438
KRL_CAWANG,TJ_02,8,5,106,8,80,0,0,OVERLOADED,1.325
TJ_CAWANG,MRT_NS,16,6,948,5,1200,0,3,HIGH,0.79
KRL_TANAH_ABANG,TJ_02,6,4,49,8,80,0,1,MEDIUM,0.613
KRL_TANAH_ABANG,TJ_02,20,2,18,8,80,0,1,LOW,0.225
TJ_CAWANG,TJ_02,16,4,81,8,80,0,2,OVERLOADED,1.012
KRL_TANAH_ABANG,MKT_01,10,4,6,12,12,0,2,MEDIUM,0.5
TJ_DUKUH_ATAS,MKT_01,20,5,4,12,12,0,3,LOW,0.333
KRL_TANAH_ABANG,MKT_01,5,3,6,12,12,0,2,MEDIUM,0.5
KRL_TANAH_ABANG,KRL_CL,16,5,1344,5,1200,1,2,OVERLOADED,1.12
TJ_CAWANG,MKT_01,15,2,5,12,12,1,2,LOW,0.417
KRL_CAWANG,MKT_01,8,4,15,12,12,0,0,OVERLOADED,1.25
TJ_DUKUH_ATAS,MKT_01,15,2,7,12,12,0,3,MEDIUM,0.583
TJ_BLOK_M,KRL_CL,17,6,959,5,1200,0,3,HIGH,0.799
